line_number,text,Source
2,2. మ. శతకంబు న్రచియించి తొల్తఁ బిదప న్సామర్ధ్యముంబట్టి తా మితరగ్రంధముల న్బొనర్తు రిలలో నేరేనియు; న్గాని త ద్వ్యతిరిక్తంబుగ నర్వదేండ్లపయి రెండౌవెన్క నేఁజిక్కితిన్ శతకం బొండు రచించి నీ కొసఁగుకాంక్ష న్రామచంద్రప్రభూ!,ramachandarprabhu_satakam
3,"3. మ. వృకసందోహము పొంచి యుండి పొలమందేకాకిగా నుండువృ ద్ధకకుద్మంతముపైకి దూఁకుగతి, దుర్దాంతాధులు న్వ్యాధులున్ జకితస్వాంతత నుండున న్నఱిమి యేఁచన్జొచ్చె! గోపాలనా మక! రక్షించుట కీవె శక్తుఁడవు రమ్మా! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
4,"4. శా. ఎన్నే నున్నవి నామరూపములు నీకెన్నో చరిత్రంబులున్, గన్నారం గని వీనులార వినితి న్గ్రంధంబుల; న్గాని యే తన్నామాకృతిదివ్యవృత్తములు హృత్తాపంబుఁ జల్లార్చి నా కెన్నన్రానిముదం బదేమొ! యిడుఁ దండ్రీ! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
5,"5. వంతం బెట్టెడూచిత్తవృత్తులను జంప న్నీశుభాఖ్యాత్కరం బెంతో శ్రద్ధ జపింపఁజూడ నకటా! యేయొక్కెడ న్నిల్వ కీ స్వాంతం బంకపి యిచ్చవచ్చినటు సంచారంబుఁ గావించెడున్, శాంతిస్థైర్యము లిమ్ము దానికి రమేశా! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
6,"6. శా. ""అంతంబందున నెట్టులుండు మతి భావ్యం ముండు న"" ట్లన్న సి ద్ధాంతంబు న్స్మరియింపఁ గంప మొదవున్! బ్రాణావసానావధిన్ స్వాంతం బేస్థితి నుండునో యెవఁడు చెప్పంజాలు? నామ్రొక్కు ల ర్పింతు న్నీకిదె! యిప్డె! సద్గతుల నీవే! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
7,"7. శా. బాధ ల్రోఁతలు నన్యు లెక్కుడుగ సేవల్చేయునావశ్యమున్ గ్రోధం బిట్టివి లేని సన్మృతియు, హృత్కోశంబునం దప్డు స ర్వాధివ్యాధిహరత్వదీయశుభది వ్యాంఘ్రిద్వయి న్నిల్పుకొం చే ధైర్యంబున నుండుపాటవము నీవే! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
8,"8. శా. అన్యార్థంబు లొసంగు మంచునినునే యాచించి పీడింప ని ర్దైన్యంబైన సుజీవనంబు, విగతేర్ష్యాలోభదుర్భీరుతా మన్యుస్వాంతవిశుద్ధియు, న్బరులక్షేమంబు న్సదాకోరుప్రా వణ్యంబు, న్దయసేయు దీనజనకల్పా! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
9,"9. మ. పరశర్మప్రదకృత్యము ల్సలుపబోవ న్ధర్మరాజి న్బర స్పరవైరుధ్యము దోఁచి మానసము క్షోభం బొందు నప్డప్పు; డ త్తఱి నే దానిని వీడిదేనిఁ గినఁ గర్తవ్యంబొ బోధించి, న న్సరియౌమార్గమునందుఁ బెట్టు పరమేశా! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
10,10. ధరలో నందఱు సౌఖ్యమొందుదురుగాత న్నీకృఓ న్సర్వదా! యొరుల న్వాఙ్మనసంబుల న్గ్రియల నేనొక్కప్పుడు న్భాదలన్ బొరయంజేయక యుందుఁగాక! యను సంపూర్ణాభిలాష న్నిరం తరము న్నే మనున ట్లొనర్పు పరమాత్మా! రామచంద్రప్రభూ!,ramachandarprabhu_satakam
11,11. శా. ఱాతి న్నాతిగఁ జేసి ప్రోచెడుసమర్థత్వంబు నాదేకదా! క్రోఁతి న్నిస్తులభక్తుఁ జేయగలనేర్పు న్నాకెగా యుండు! న న్చేతోగర్వము నొంద! కీడ జడతాచిత్తోరులౌల్యంబుల న్రాతి న్గోతినిమించువాఁడు గలఁడన్నా రామచంద్రప్రభూ!,ramachandarprabhu_satakam
12,12. మ. పతిపత్నిసుతసోదరప్రభృతు లాపత్కాలమందు న్బలా యితులై పోదురు చెట్టలైన విడి; సద్వృత్తంబువా రైనచో మృతులై పోవుటె కాక తాము పయిగా హృత్తాపముం దెత్తు రీ గతి సంసారము నమ్మియుంట వెతయేగా! రామచంద్రప్రభూ!,ramachandarprabhu_satakam
13,13. మ. పరుషోక్తు ల్వచియించి చిత్తమును నొవ్వంజేయఁగా నెవ్వఁడే దొరఁకొన్నన్ బ్రతినిష్ఠురోక్తులను దదుష్టత్వవహ్ని న్మఱిం త రగుల్ప న్గమకింపకుండ నతిశీతక్షాంతివార్వృష్టి రూ పఱఁ జల్లార్చుపటుత్వ మీవె పరమేశా! రామచంద్రప్రభూ!,ramachandarprabhu_satakam
14,14. శా. వీరి న్వారిని జూచి స్వార్థపరత న్భీగ్రస్తచిత్తంబుతో నోర న్సత్యము రాఁగనీ కనృతసుదోహంబుల న్బల్కున ద్దారిం బట్టక యెట్టిపట్టులను సత్యంబేవినీతోక్తులన్ ధీరస్వాంతత వెల్చు బుద్ధి నిడు తండ్రీ! రామచంద్రప్రభూ!,ramachandarprabhu_satakam
15,"15. శా. ఆపత్కాలమునందుఁ గ్రుంగఁబడి దైన్యం బంద కుద్దామ సౌ ఖ్యాపాదస్థితిఁ గ్రిందు మీఁ దరయ కత్యౌద్ధత్యముం బొంద కే యాపత్సంపద లెప్పు డేంతగను సంప్రాప్తించిన, న్నిశ్చలం బై పొల్పారెడుచిత్తము న్గరుణ నీవా! రామచంద్రప్రభూ!",ramachandarprabhu_satakam
16,16. శా. కన్ను ల్గల్గిన బుద్ధిగల్గిన భవత్కల్యాణధర్మంబు లా పన్నత్రాణపరత్వముఖ్యమహిమల్స్పష్టముగాఁ దెల్పుఁ బై మిన్నున్ గ్రిందివిచిత్రవస్తుమయ భూమిన్; దర్కవేదాంతవి ద్యౌన్నత్యం బసవశ్యకష్ట మగుజుమ్మా! రామచంద్రప్రభూ!,ramachandarprabhu_satakam
